,Annotator1,Annotator2,Annotator3,label,text clean,index
559,0,0,1,0,"user_gaspari stiamo a casa fino a chi gli infetti saranno in numero sufficientemente basso da non essere problema, credo.  poi partirà una fase di ""libertà vigilata"" con tracking su base volontaria, per individuare subito possibili nuovi malati e isolarsi subito.  poi un vaccino..speriamo",A180
638,0,0,1,0,#coronavirus: un vaccino potrebbe essere pronto a settembre secondo la scienziata che lo sta sviluppando a #oxford link,A389
640,0,0,1,0,"in ogni caso sappiamo bene che con l isolamento non finirà comunque questo virus di propagarsi, l unica cosa che potrà salvarci è un vaccino che non sarà pronto prima di 1 anno. tirate voi le conclusioni",A962
650,0,0,1,0,"mettono la bandierina italiana, fanno i sovranisti e poi denigrano la mia regione lazio ke nonostante tutto è + avanzata rispetto ad altre, stanno sperimentando anche un vaccino dalle mie parti. bravi continuate a nutrirvi di meschinità meridionale e di altezzosità settentrionale",A1079
656,0,0,1,0,farmaci e vaccino contro il covid-19 per tutti link #ilmanifesto di user,A809
687,0,0,1,0,"stanno andando veloci come razzi, tutti i gruppi, in tutto il mondo pfizer begins human trials of possible coronavirus vaccine - the new york times link",A1259
717,0,0,1,0,"user user solo politica in un anno elettorale. per il resto la vita va avanti normale. e sono convinto che ci sono decine di migliaia di casi negli usa, trattati senza panico. ormai si deve pensare alla cura (e al vaccino), pensare di isolarlo è pura utopia. la normale influenza, meno",A257
723,0,0,1,0,"coronavirus, rixi (lega), ""giusto mantenere chiusura totale: serve pianificazione su stili di vita e attività economiche fino a vaccino"" link link",A683
749,0,0,1,0,"influenza, vaccino raccomandato e gratis per bimbi e over 60. ministero: «anticipare a ottobre» - il link link",A967
760,0,0,1,0,"user considerato che non c'è ancora vaccino, nemmeno per il personale sanitario, mandare al fronte i più vulnerabili mi pare una scelta sconsiderata.",A118
776,0,0,1,0,user user non si potrà ripartire normalmente fino al vaccino lo stanno dicendo in tutti i modi gli scienziati,A177
779,0,0,1,0,"user quello che tu chiami tempi del coronavirus, senza un vaccino è il nostro nuovo mondo.",A313
14,0,0,1,0,link ricerca. manfredi: italia all'avanguardia anche su vaccino anti-covid - link,A855
19,0,0,1,0,"coronavirus, trump: “il vaccino è vicino”. wall street apre in rialzo, ma poi gira in rosso link",A687
22,0,0,1,0,"user prima o poi bisognerà dare qualche piccola libertà alle persone, non possiamo restare chiusi in casa fino a che non si trova un vaccino (anche perché si parla di parecchi mesi)",A75
37,0,0,1,0,"user user user l'rticolo linkato: dice che le categorie da isolare sono quelle che hanno fatto il vaccino, perché fa il vaccino chi è a rischio. e' stato interpretato in maniera errata da chi dice che le categorie sono da isolare a causa del vaccino, non è quello che c'è scritto",A292
77,0,0,1,0,"@_ilovedelpo eh no ma anche l'influenza è pericolosa per chi ha altri problemi, infatti ogni anno muoiono migliaia di persone per complicanze dovute all'influenza. al vaccino ci stanno lavorando, speriamo arrivi presto.",A63
99,0,0,1,0,"tanti insistevano che brevettassi il vaccino, ma non ho voluto.  il mio regalo a tutti i bambini del mondo il 3 marzo 1993 moriva albert sabin, il medico che ide il vaccino antipolio. non lo brevett perch potesse essere disponibile a tutti link link",A1274
143,0,0,1,0,"#conte: ""mantenere e far rispettare, a tutti i livelli, le misure per il distanziamento sociale e promuovere l’utilizzo diffuso dei dispositivi di protezione individuale, fino a quando non saranno disponibili una specifica terapia e un vaccino"".",A357
148,0,0,1,0,"c’è l’app ma forse, boh. test sierologici, ma non si sa. trasporti? c’è l’idea ma forse non facciamo in tempo. di questo passo bisogna davvero stare in casa fino al vaccino per non far morire la gente. che è impensabile #fase2",A556
152,0,0,1,0,"lo ribadisco. ci vuole un jumbo eurobond da 500-750mrd sottoscritto da bce, banche, assicurazioni, ri-assicurazioni e fondi pensione europei, per: 1) sostegno a strutture ospedaliere; 2) ricerca per vaccino; 3) sostegno a famiglie e pmi. sveglia!!!! #missionactnow",A1042
164,0,0,1,0,grande articolo del washington post - fatto davvero bene - che spiega come si diffonde un virus.  per tutti quelli che dicevano che il numero dei contagi “deve” fermarsi. purtroppo non si ferma. solo vaccino o tutti contagiati lo fermano.   link,A832
207,0,0,1,0,coronavirus: due cure sperimentali. e l'attesa per il vaccino link via user,A707
211,0,0,1,0,"#coronavirus, patto europeo per il vaccino. lunedì sottoscrizione da 7,5 miliardi. il documento dei leader ue. lettera firmata da conte, macron, merkel, michel, von der leyen, solberg. una risposta globale: lavorare insieme per guarire il mondo. link",A382
242,0,0,1,0,"coronavirus, il premier conte in senato: ‘mascherine e distanziamento sociale fino al vaccino’ link link",A652
248,0,0,1,0,"...si diffonderà, torneremo presto alla normalità e i medici troveranno prima le cure più efficaci e poi un vaccino. ma intanto il rischio è alto, sia per chi ha già problemi, sia per una percentuale che avrà bisogno di cure ospedaliere come il paziente 1. (cont) #covid19italia",A11
0,0,0,1,0,"tanti insistevano che brevettassi il vaccino, ma non ho voluto.  il mio regalo a tutti i bambini del mondo.  il 3 marzo 1993 a washington moriva albert sabin, il virologo di origine polacca che invent il vaccino antipolio  [la lapide  nel giardino di borgo allegri a firenze] link",A1275
13,0,0,1,0,"user user_s l'importante è che bill gates o chiunque altro (tranne i cinesi) trovi una cura o un vaccino. allo ""stile di vita"", una volta finita l'emergenza, ci penserà ognuno di noi.",A311
15,0,0,1,0,user sono almeno tre paesi vicini al vaccino. quando ci sarà un vaccino festeggeremo. per ora continuiamo a contenere gli spostamenti.,A348
16,0,0,1,0,"se 80 categorie possono lavorare e non hanno lavoratori kamikaze, perchè non provare a avviare gradualmente anche le altre, visto che con questo virus ci dovremo convivere fino al vaccino, cioè almeno un anno ancora? aziende chiuse in italia lavorano nelle filiali in germania !?!",A1231
58,0,0,1,0,"vaccino italiano, ""promossi 2 candidati"" link",A1342
71,0,0,1,0,"stanno temporeggiando tutti,aspettando che qualcuno nel mondo finalmente dica : abbiamo il #vaccino",A1260
73,0,0,1,0,"hey conte ho capito che dal 4 maggio inizieremo la fase 2 e che dovremo usare le mascherine e guanti fino al vaccino, ma chi ha una relazione a distanza e rivedrà finalmente il proprio partner? come funzionerà là quando riapriranno le regioni e i comuni?",A839
74,0,0,1,0,"coronavirus: alla ricerca del vaccino, gli scienziati in lotta contro il tempo link",A701
86,0,0,1,0,coronavirus. test animali bypassati negli stati uniti per la ricerca di un vaccino? no! facciamo chiarezza - open link,A726
131,0,0,1,0,"coronavirus, conte: ""mascherine e distanziamento fino al vaccino""  link",A631
158,0,0,1,0,"user_pecchia user bisogna leggere cosa scrive l'oms ed anche l'imperial college di londra. la pandemia non sarà  di breve durata, potrebbe durare anni, fino a che sia disponibile un vaccino in quantità  adeguate, con periodi di rallentamento e ricadute successive.  #coronavirus",A101
243,0,0,1,0,"user quindi, se falliscono le misure di contenimento o non arriva in tempo un vaccino o una cura, considerando un contagio del 60% della popolazione e la letalità da lei calcolata si arriva a 410.400 decessi. numeri incredibili. spero di sbagliarmi",A211
252,0,0,1,0,user dopo il vaccino almeno per due anni dovremo tutti comprare italiano aiutare i lavoratori i piccoli negozi e fare le vacanze in italia,A243
601,0,0,2,0,nicola zingaretti : ordinanza regione lazio vaccinazione obbligatoria - firma la petizione! link via user firmiamo brava gente,A1105
623,0,0,2,0,"in arrivo il vaccino contro il colesterolo  ""salveremo 30mila vite in 10 anni""  aspetto con ansia quello contro la caduta dei capelli! link",A957
53,0,0,2,0,"studio del 2005: la clorochina è un potente inibitore del contagio da #sars #coronavirus . lo sapevano. però niente da fare, per il #covid_19 devono trovare il #vaccino .  link",A1266
659,0,0,4,0,#coronaviriusitalia da cittadino incazzato non comprendo come con i mega computer e le risorse a livello mondiale disponibili in termini di scienziati e di soldi non si possa creare immediatamente un vaccino. per me incomprensibile. e intanto si crepa.,A360
712,0,0,4,0,"la buona notizia è che un vaccino c'è per il #coronavirus, la brutta notizia è che è riservato per i soldati usa. #defendereurope20",A999
65,0,0,4,0,"#italiani tranquilli gli #americani vi salveranno #coronavirus e #vaccino , azienda #usa annuncia sperimentazione entro #aprile #italia #covid19italia - il sole 24 ore link",A405
160,0,0,4,0,sono asmatica. un colpo di vento mi ammalo. tosse altrui prendo polmonite. ho fatto mesi fa il vaccino influenzale. ho la mascherina in questi giorni. a roma mi guardano male. ridono. #covid2019,A1250
458,0,0,5,0,coronavirus elisa di francisca: “djokovic no vax? rabbrividisco. il vaccino salva vite” -  #coronavirus #elisa #francisca:  link,A607
598,0,0,5,0,"bill e melinda gates dicono che pagheranno tutte le spese per un vaccino contro il #coronavirus. ovviamente tutti i commenti sono critiche contro il vaccino o contro di lui che è un potente che cerca di controllare il mondo. la gente il bene non se lo merita, bill goditi i soldi.",A537
161,0,0,5,0,"desidererei che si trovasse immediatamente un vaccino contro il coronavirus per due motivi . il primo perché salverebbe tante vite umane , il secondo per il piacere di vedere gli antivaccinisti implorare la vaccinazione in ginocchio sui ceci . link",A756
81,1,1,0,0,"user user_donato per uscirne, in attesa di vaccino, è obbligatorio tornare a far funzionare le strutture sanitarie in modo normale dimininuendo drasticamente il numero dei ricoverati e contemporaneamente raddoppiando il numero di posti letto disponibili compresi quelli della terapia intensiva.",A299
168,1,1,0,0,#motogp: un vaccino per correre #coronavirus #ezpeleta #covid19 link,A417
177,1,1,0,0,"#liguori: ""in questa vicenda del virus ancora non sappiamo nulla. non solo siamo lontanissimi dal vaccino ma ancora non abbiamo individuato i farmaci. stiamo sperimentando. mentre si mente sui numeri"".  #staseraitalia",A410
83,1,1,3,0,user user_vanpelt a breve sarete tutti sistemati con il vaccino obbligatorio.,B502
1,1,1,4,0,"user il vaccino protegge dalla malattia, non dall'infezione ci si può infettare anche da vaccinati, e quando succede è comunque in forma lieve e poco trasmissibile   i non vaccinati sono vulnerabili sia per l'infezione che per la malattia  1/2",B332
31,1,1,4,0,leggi qui l'articolo de l'#unionesarda link  benissimo! vadano a fare i no-vax da un'altra parte!,B275
96,1,1,4,0,"user si ok, è un intimidazione un abuso una via di mezzo, ma in realta se ho capito lei ha criticato il generale responsabile della logistica dell approvvigionamento vaccini perché non vuole vedere le divise, che è assurdo perché ora i vaccini circolano meglio",B268
133,1,1,4,0,sto provando a prenotare il vaccino dall'app indovinate se ce la sto facendo link,B386
154,1,1,4,0,"vaccino, contagi crollati e zero morti tra gli under 60: ridotto anche il numer... link link",B505
60,1,1,4,0,le farmacie veronesi sono tra le più virtuose a livello regionale per numero di inoculazioni effettuate: 3637 le dosi somministrate dall'inizio della campagna. vecchioni: «soddisfatti dell'apprezzamento da parte della popolazione».  leggi sul sito: link,B411
73,1,1,4,0,sto pensando ai vaccini! link,B172
444,1,1,5,0,"mi fa male il braccio dove ho fatto il vaccino antinfluenzale, forse sto diventando autista.",A1082
29,1,1,6,0,"ho letto abbastanza cazzate su #dedonno da parte di fascisti e novax.  adesso che lui ha compiuto l'estremo gesto, queste bestie cominciano con il solito tam tam complottista.  almeno per rispetto dell'uomo tacete una buona volta. strumentalizzatevi sto cazzo.",B31
52,4,4,1,0,"vaccini fuori lista, in procura a bari primi interrogatori. il legale: ""sono stati chiamati, nessuno ha saltato la fila"" link  vergogna #infiltrati e #saltafila!!!",B227
66,4,4,1,0,"lunedì mi vaccino ma come caregiver (avevo prenotato un mese fa), che voi sappiate la seconda dose viene allungata comunque?",B376
187,5,5,0,0,"avremo il vaccino e sarà anche gratis , ci ha annunciato speranza! cosa fanno i novax? si scatenano contro il ministro! cialtroni, imbecilli ,delinquenti! con una marea di vittime che abbiamo avuto nel nostro paese,si permettono pure di protestare, questi incoscienti!",A528
224,5,5,0,0,user user user user i novax sono i servi scemi della medicina  privata. preferiscono che si sviluppino malattie da curare poi negli ospedali privati piuttosto che prevenire la cosa con vaccino gratuiti offerti dalla sanità pubblica. un misto di ignoranza e inettitudine clamorosa,A88
394,5,5,0,0,"user user user quindi il video che“non vogliono farci vedere“é disponibile sulla piattaforma streaming più famosa al mondo? e’ tutto così segreto che anche il fruttivendolo al mercato ne parla.non fate il vaccino, così bigpharma può vendervi le medicine per curarvi: eccovi servito il complotto!",A246
515,5,5,0,0,"user user user e per quello che non mette le pubblicazioni nel cv?  guardi, io parlo con tutti, ma non con i no vax. quindi mi scusi",A226
711,5,5,0,0,"user_xxy9 user user il vaccino dtp è una cosa completamente differente. mi perdoni, ma lei ha una gran confusione riguardo al funzionamento dei vaccini. lasci perdere google e se le interessa conoscere veramente i vaccini si iscriva a biologia, biotecnologie o medicina all'università.",A116
771,5,5,0,0,"fase 2, a trieste riapre il «bagno pedocin»: la spiaggia con il muro che divide uomini e donne un muro che mi divida per sempre da #giletarancioni, #terrapiattisti, #novax, #populisti esiste? se sì, ordino subito online... link",A811
67,5,5,0,0,"user a tutti gli scenziatoni #novax , va bene se non volete farlo, ma se vi contagiate poi vi andate a pagare tutte le spese mediche privatamente, così non peserete con la vostra ignoranza al ssn",A345
101,5,5,0,0,i no vax e la disinformazione sul vaccino del covid-19 prima ancora che esista un vaccino link via user,A883
115,5,5,0,0,i #novax sono il cancro dell’umanitá. persone fallite che vedono complotti anche nella cucina di casa loro. babbei,A865
152,5,5,0,0,"user user vedo che mi segue molto. i gatti sono animali intelligentissimi, più dei no-vax.",A73
181,5,5,0,0,"sono ricoverata in ospedale con altre tre signore di 46,65,71 anni  sono tre giorni che sono qui e sono già piena dei loro discorsi a sostegno del patriarcato e pensavo che avessero raggiunto il limite, invece no oggi si rivelano pure no-vax link",A1252
210,5,5,0,0,"facciamo una cosa: se esce il vaccino per il #coronavirus, noi sorosiani, ordoliberisti, complici della big pharma e gretini lo facciamo.  voi furbacchioni ""iononcicasco"", invece, vi curate con acqua, limone, spremuta di cetriolo e coronaparty.  ci state? qua la mano!",A807
230,5,5,0,0,"e lo potete scrivere, contro tutto e tutti, che i no vax torneranno a farsi sentire, sono solo in letargo, nemesi medica",A789
27,5,5,1,0,che tenera la gente erborista-no-vax-antimicrochip che pensa che facendo una vita sana non ti può succedere niente.... poracci...,A566
160,5,5,1,0,"adnkronos: madre no vax non gli dà farmaco contro influenza, bimbo muore a 4 anni. link",A478
208,5,5,1,0,i no-vax sono vivi e vegeti e pensano che il coronavirus sia un complotto di bill gates - link link,A885
230,5,5,1,0,link il #pattoperlascienza denuncia stefano #montanari per le sue affermazioni sul #coronavirus e #covid19 e per le tesi complottistiche anti-vaccinali #novax user user - #covid2019 #andrtuttobene #iorestoacasa,A851
481,5,5,1,0,i #novax oggi #coronvirusitalia link,A864
170,5,5,1,0,"per ogni discussione con no-vax, complottari e affini, da tenere in mente sempre la linea guida: ""sai cosa vedono le persone quando discuti con un imbecille? due imbecilli""",A1153
222,5,5,1,0,domando per un amico: ma i #novax dove sono finiti ?,A773
81,5,5,1,0,"user sono tutti scemi a parte te che ti sei dichiarato più volte no vax. ok, va bene.",A328
146,5,5,1,0,sto aspettando al varco i no-vax.,A1264
214,5,5,1,0,"doveva arrivare il coronavirus per far sparire in un solo colpo, no-vax, terrapiattisti, laureati all�universit� della strada e il m5s che a roma prende il 4,4% alle suppletive.  come si dice da queste parti, �caro c�� costato�.   roma rinsavisce. ??",A783
533,5,5,2,0,"la scienza si prende la rivincita sui #novax. è forse iniziata la campagna d'informazione o di disinformazione, da parte dei #pennivendoli e dei #rotolidistampaigienica, per spingere la gente nelle braccia delle case farmaceutiche. #vaccino link via user",A1017
37,0,1,0,0,che poi buona pasqua ormai è diventato “speriamo trovino presto un vaccino”,A565
40,0,1,0,0,"d'amato: ""oggi registriamo un dato di 85 casi di positività e prosegue un andamento stabile sotto i 100 casi e un trend al 1,5%.  entro maggio saranno selezionati i primi volontari per la sperimentazione del nuovo vaccino per il #covid_19.  noi unica regione ad averci investito"" link",A745
127,0,1,0,0,"emergenza - sospesi screening oncologici e vaccinazioni contro il papilloma virus. è gravissimo [leggi, di adriana bonifacino]  link #edicola",A797
240,0,1,0,0,ricerca alzheimer: vaccino efficace nelle cavie. entro due anni sperimentazione umana link,A1214
251,0,1,0,0,"user_ansa cosa c'è di difficile nel capire che un virus circola se noi circoliamo? siamo in emergenza. ne volete uscire? allora si sta isolati. nessuna alternativa fino al vaccino. per colpa di scriteriati, non ne verremo fuori presto. #chegente",A85
325,0,1,0,0,avranno pochissime entrare questa estate. anche perché in tutta italia ormai c’è la psicosi del non voler uscire che resterà ancora per molto tempo fino a quando non ci sarà il vaccino. spiace dirlo ma a partire dagli stati europei ognuno deve stare nella propria regione,A527
374,0,1,0,0,"dietro linfarto c un batterio intestinale, si apre la strada per il vaccino user link",A768
391,0,1,0,0,"coronavirus, bill gates: ""vaccino? se funziona lo pago io"" link",A627
436,0,1,0,0,"coronavirus, arcuri: `emergenza alle spalle solo con vaccino`  - corriere di rieti link",A625
453,0,1,0,0,user user visto che belle la terapia intensiva io l ho vista per lungo tempo con mio padre e più di una sono simili nn centra l ospedale di cremona pregate che trovino un vaccino dio ascoltaci,A185
465,0,1,0,0,"camper sul lungomare adriatico, ma è mai possibile!? può essere che responsabilità, paura, altruismo, dovere, pericolo siano diventati optionals? non si rendono conto che questa pandemia è una cosa molto seria, soprattutto quando non abbiamo ancora un vaccino,  tanta tristezza!",A557
494,0,1,0,0,quindi la #boschi propone un bonus di ri-contagio di 500€? no perchè se non si è capito che il virus non si è affatto stabilizzato e che un vaccino prima di dicembre non ci sarà stiamo alla follia totale,A1207
503,0,1,0,0,i nemici del “#vaccino dei popoli”. l’accesso sostenibile ai farmaci #covid19 segnerà il crinale di una guerra ad alta densità geopolitica. in gioco c’è il diritto alla salute. la rubrica di user link link,A882
566,0,1,0,0,"valeria: ""speriamo che si sia risolta questa cosa del coronavirus. sono molto preoccupata. speriamo abbiano trovato un vaccino.""  intanto, in italia: oltre 1000 contagiati.  #gfvip",A1357
582,0,1,0,0,"oms, ricciardi: “senza vaccino il virus circolerà ancora, bisogna tutelare la salute di tutti” link di user",A1132
676,0,1,0,0,coronavirus: ministro bellanova “rischio zero solo con vaccino”. vivaddio!! user   link via user,A717
12,0,1,0,0,"user credo che riaprire domani, a maggio o giugno non cambierà nulla in termini di contagi. non c'è ancora immunità di gregge, non c'è vaccino né un antivirale efficace. e ovviamente stando a casa non si uccide il virus. credo che la questione sia solo economica. in italia e nel mondo",A294
72,0,1,0,0,"#macron chiede che il vaccino #sanofi sia un ""bene pubblico"". un brutto risveglio per gli adepti del libero mercato link",A411
179,0,1,0,0,"coronavirus, l'italia tra i primi paesi ad avere il vaccino. speranza: firmato l'accordo con astrazeneca link",A660
190,0,1,0,0,"vaccino e covid-19: cosa sappiamo  una visione narrativa di cosa sta succedendo f. marchetti, c. guiducci  medico e bambino 2020;39(5):297-299  link (ad accesso… link",A1338
209,0,1,0,0,"coronavirus, speranza: `ritorno alla normalit&amp;agrave; quando avremo il vaccino` - tgcom24 link",A685
9,0,1,0,0,"user user user_bordin user user user user_s user user user_mussati user ormai è chiaro che il virus esiste ed è di poco più aggressivo di una influenza. il problema è che fino a quando non si svilupperanno gli anticorpi o si troverà un vaccino, ci saranno contagi. gli sciacalli sfruttano la salute dei cittadini per fini elettorali. #cazzaroverde",A121
11,0,1,0,0,user user user ebrei: ‘galilee reasearch istitute’ (migal) di israele ha annunciato di aver raggiunto “risultati scientifici” tali da poter “portare alla rapida creazione di un vaccino contro il coronavirus”. alla meloni lo danno solo se va ad auschwitz...convinta!,A68
83,0,1,0,0,vaccino fatto..  adesso una bella passeggiata zona zattere... link,A1339
177,0,2,0,0,"standing ovation per user, ordinario di microbiologia al user e docente della scuola di igiene a user per l'intervista su user e per il contributo alla lotta contro la vaccine hesitancy e le fake news in italia. link",A1258
142,0,2,0,0,"cosa non è chiaro nel fatto che per avere il plasma devi avere dei guariti, ovvero dei malati sopravvissuti, mentre il vaccino serve ad evitare i malati? esiste gente che pensa che questa cura consista nel prelevare sangue da un guarito a caso e iniettarlo in un malato a caso...",A730
150,0,3,0,0,ma stiamo scherzando? per il vaccino contro l' influenza mandano pubblicit a gog sulla meningite che  mortale tutti zitti divulgate x favore user user_meluzzi user user user user user user_cupo user user link,A1064
17,0,4,0,0,"volontaria vaccino smentisce fake news: `sto bene, non sono morta`  - tiscali notizie link",A1369
378,0,4,0,0,"coronavirus video: vaccino, ci siamo! test sull`uomo già in settimana. ecco le parole dell`immunologo &amp;raquo; link link",A613
710,0,4,0,0,"1) siamo tra i paesi che destinano meno soldi alla ricerca, 2) ci offrono fino 36 miliardi per combattere il #covid_19, 3) potremmo destinarne una quota sostanziosa alla ricerca del vaccino.  solo i cretini non capiscono   #salvinimeloni2coglioni link",A446
196,0,4,0,0,user ormai il collasso cè che cazzo vogliono? sappiamo che fino a quando non c’è un vaccino sarà sempre a rischio.. quindi che schiantano tutti,A336
318,0,5,0,0,"user paragonare un'app, di cui si discute la questione conservazione dati, ai vaccini obbligatori che salvano la vita a milioni di persone è proprio da individuo piccolo piccolo. si rassegni le idee #novax rimarranno delle vaccate abissali e il coronavirus lo sta dimostrando.",A143
227,0,5,0,0,"user va bene. ricordati di ringraziare quelli che il vaccino, invece, se lo faranno iniettare per difendere anche te e i tuoi cari.",A319
240,0,5,0,0,"forse sono io scollegata dal mondo ma ho come l'impressione che non appena uscirà il vaccino gran parte di quel 40% all'improvviso cambierà idea, non so ecco.",A817
549,1,0,1,0,per il coronavirus «puntiamo a un vaccino accessibile a tutti» | romasette link,A1150
628,1,0,1,0,"user user user fintanto che non si trova un vaccino o r0 va sotto 1, questa e' un'emergenza sanitaria di massimo livello. la gente non deve andare in panico, ma nemmeno perdere la propria attenzione 2/2",A184
696,1,0,1,0,"#economia vaccino, scatta la «raccolta fondi» mondiale da ue 1 miliardo, l’italia dona 140 milioni link",A400
187,1,0,1,0,"focus coronavirus - #cura e #vaccino, risultati promettenti dal fronte medico/scientifico - link #tg24 - link - #coronaviris link",A816
16,1,2,1,0,"#ottoemezzo siete schizofrenici, non contraddittori. c'è un virus pericoloso sconosciuti, che muta ed è più veloce di noi... e apriamo tutto? fateci scegliere i vaccini e mettere i monoclonali a disposizione di tutti. è la via per la nuova normalità",B153
8,1,3,1,0,"il #covid19 continua a colpire i #neonati. tre casi nel vicentino, tutti con familiari #nonvaccinati. altri ricoveri in #rianimazione. servizio di giovanni stefani, montaggio gianpaolo gigante #ioseguotgr link",B6
44,1,4,1,0,user prenotato il 17 maggio e vaccino il 20 giugno e fuori dal comune nonostante abbiano aperto un centro vaccinale prima della prenotazione...,B506
77,1,4,1,0,user il green pass e' una misura ipocrita e sgangherata. rendere il vaccino obbligatorio sarebbe stato piu' dignitoso.,B293
99,1,4,1,0,"# user: covid, figliuolo: ""obiettivo tutti vaccinati entro l'estate"" link",B9
124,1,4,1,0,"ema verso l’ok al vaccino pfizer per i 12-15 anni, speranza: “strategico per il prossimo anno scolastico” link",B260
169,1,4,1,0,"user però a parte i no vax ci sono altre problematiche. te lo dice un vaccinato, con unica dose di pfizer in quanto guarito 5 mesi prima della vaccinazione. del green pass nemmeno l'ombra. e non c'è verso di fare la seconda dose. benvenuti nel limbo",B364
199,1,4,1,0,user_grim 1. per alcune categorie di lavoratori il vaccino (antitetanico) è già obbligatorio. 2. il datore di lavoro è responsabile della salute dei lavoratori e rischia di andare sotto processo se qualche lavoratore si prende il #covid sul luogo di lavoro. continua,B499
238,1,4,1,0,"user è impossibile prenotarsi, dopo un giorno intero di tentativi ho rinunciato, a questo punto uno che vorrebbe il vaccino cosa deve fare? ci fosse almeno a pagamento.",B457
245,1,4,1,0,"oh sentite io mi sono truccata figa, magari rimorchio qualche militare al vaccino",B491
31,1,4,1,0,"user oggi la vita degli anziani ha un vaccino. fine. anzi no, facciamo che per chi ritarda il vaccino agli anziani vale la canzone di de gregori: ""perdona tutti quanti tranne qualcuno""",B315
77,1,4,1,0,"user #de luca si è vaccinato per vincere i timori delle persone. lo ha fatto sotto i riflettori. se voleva fare il furbo lo avrebbe fatto di nascosto. se fosse stato in lombardia, i lombardi e tutti noi non avremmo assistito a questo schifo di amministratori incapaci ed inetti.",B461
17,1,4,1,0,"l'idea per il futuro di creare un vaccino che possa proteggere contemporaneamente da più coronavirus e più varianti del sars-cov-2. lo studio, in una fase molto iniziale e su animali, ha mostrato primi risultati favorevoli. link",B446
67,1,4,1,0,"burioni espatria: ""se costretti a chiudere per colpa dei no-vax me ne vado in francia"" | il primato nazionale link",B233
246,2,0,2,0,"--- magari un richiamino ogni tanto --- #covid2019  10 anni prima: ""di vaccino si può morire"" link di il blog di beppe grillo",A2
34,4,0,4,0,"vista cos�, quando si dir� di vaccinarsi perch� c'� stato un morto di morbillo, quando qualcuno dir� ""ma � morto con il morbillo non per il morbillo"" nessuno dovr� chiamarlo ""folle antivaccinista"". giusto? perch� il ragionamento (stupido) � lo stesso.",A1367
177,4,5,4,0,"#gualtieri definisce l'intervista di bonomi (rilasciata l'indomani delle manifestazioni di fascisti e no vax) ""ingenerosa"". invece la parla più opportuna sarebbe stata ""pericolosa"".  ecco un tema 'evaso' dal numero 1 di confindustria. #italia post #covidー19 link",A402
323,5,0,5,0,"user user sulla non pericolosità del vaccino si è espressa la nostra proliferazione come genere. altrimenti ci saremmo fermati al vaiolo. li cerchi lei, ma sulle banche dati (pubmed).",A67
450,5,1,5,0,"mi fa piacere che user_grillo oltre ad essere un #novax ricreduto, ora fa il missionario del benessere senza crescita, però chiede di ripartire, allora sono contento della virata sul ripartire, ma bisogna far pace con il cervello perché il benessere e strettamente collegato",A1083
734,5,1,5,0,còre `ngrato no-vax: il permesso di raccogliere fondi il 21 novembre negato a montanari | nextquotidiano link,A601
135,5,1,5,0,razza di mongoloide … discriminazione?!  un vaccino accessibile a chiunque gratuitamente … vai a cagare,B414
167,5,1,5,0,complotto numero 229 link #coronavirus #novax #satira #complotti,A588
12,5,1,5,0,"«coronavirus fasullo», denunciato il guru dei no vax stefano montanari - vicenzapiù link",A53
122,5,1,5,0,user guarda che montagnier è un no-vax che ha sbagliato anche il rosso della tinta per pitturarsi i capelli figuriamoci se azzecca la genesi del covid-19!,A323
365,5,4,5,0,leggo queste cose ed i miei pensieri vanno direttamente a tutti i quei potervi chimici e ricercatori che stanno chiusi giorni e giorni per lavorare su un cazzo di vaccino che dovrebbe salvarvi la vita fetusi di merda maronna mo urlo link,A1040
83,0,1,1,0,"coronavirus, listituto migal disraele: siamo vicini al vaccino - la stampa link",A668
128,0,1,1,0,user purtroppo sarà lunga arrivare ad una cura o ad un vaccino.,A152
174,0,1,1,0,“conte che annuncia la scoperta del vaccino lo voglio così. a reti unificate” link,A47
305,0,1,1,0,"- negli ospedali sono ricoverati solo italiani, perché non ci sono immigrati ?, forse perché sono vaccinati contro la tubercolosi, il vaccino ha durata circa 20 anni e quanti di noi si è rivaccinato ?",A0
311,0,1,1,0,"j&amp;j accelera su #vaccino, anticipati a luglio studi sull'uomo link link",A984
347,0,1,1,0,coronavirus: “siamo vicini a un vaccino contro il covid 19 efficace e semplice da usare” link via user,A697
689,0,1,1,0,scusate ma se io tra i congiunti ho chi non si farà vaccinare (quando ci sarà un vaccino) finché uno dei suoi in famiglia non contrarrà il #covid19 sono autorizzato a considerare più congiunti di lui la mia ragazza e i genitori vero?,A1228
71,0,1,1,0,mascherine obbligatorie fino a quando non si sarà trovata una cura efficace e un vaccino (tra una e e una o c'è un abisso) e applicazione non obbligatoria.  #conte #senato #covid19 #covidー19 link,A1070
243,0,1,1,0,amazon prime è la più grande scoperta dai tempi del vaccino.,A499
25,0,1,1,0,l’annuncio del comitato tecnico-scientifico: “vaccino per coronavirus pronto in tempi record” #11aprile link,A996
39,0,1,1,0,"coronavirus, buone notizie dalliss e dallaifa casi in decremento in tutta italia. vaccino entro lestate 2021” link",A628
120,0,1,1,0,contro il coronavirus 115 team lavorano al vaccino. cinque sono molto avanti link,A599
128,0,1,1,0,#coronavirus: #vaccino imminente dalla #germania - link - #curevac #trump link,A385
